5.855815409591087928e+01,1.024622461659695727e+00,1.387238825413577570e-01,2.422804721353149504e-01,2.423649675499086886e-01,3.200000000000000067e-01,2.399999999999999911e-01,-3.894127740669210169e+01,9.702556693809610833e-02,1.047441776036679446e-03,1.455958225650891670e-03,1.461590580243961844e-03,-1.616421247795596594e+00,-1.751174256620257941e+00,-1.485924595943133530e+00,2.329566421100752294e+00,2.166880122829958122e+00,2.510948636721637595e+00,-1.486821905276136002e+00,-1.625901981366355553e+00,-1.385029969669272054e+00
7.011134222678595052e+01,8.557816480808588810e-01,4.982074140667893530e-02,7.679263164139547848e-02,7.679684557097544995e-02,3.103448275862069061e-01,2.413793103448275967e-01,-3.949873750768234260e+01,9.665455456709662330e-02,9.872517924730194253e-03,1.494824962269874352e-02,1.495485366526642587e-02,-5.816474853505558817e-01,-1.742809538279209036e+00,1.196536827894302935e+00,1.352023892841992758e+00,1.024841467117733274e+00,1.645176230089421487e+00,-1.798590166496872200e+00,-2.159330463708503345e+00,-2.917542216504180885e-01
5.566258356555091069e+01,1.077923376110293985e+00,2.903850105455196146e-02,1.839269748167835297e-02,1.841323651374137532e-02,1.304347826086956486e-01,0.000000000000000000e+00,-4.062791657618017638e+01,9.198871996076551927e-02,1.632792941997605234e-03,2.545563238541074299e-03,2.545563238541074299e-03,-1.241708632544656243e+00,-1.281513178675386611e+00,-1.199027028225627234e+00,1.922031474623701053e+00,1.868991066874099216e+00,2.021695029503335572e+00,-1.426666319997363042e+00,-1.532771619135541386e+00,-1.344669137344933540e+00
6.746594602356142900e+01,8.893375626726695016e-01,2.405416100918867164e-02,1.941967785452741041e-02,1.946811221651671003e-02,1.470588235294117696e-01,0.000000000000000000e+00,-4.059381027027114186e+01,9.489769622277537120e-02,1.663922388059331818e-03,2.179876572406420302e-03,2.181955615866498603e-03,-1.270706342390894861e+00,-1.395437046339474962e+00,-9.957871173064828385e-01,1.939414839203124297e+00,1.532217848277670491e+00,2.156452081354089056e+00,-1.302755664811651837e+00,-1.564021664738377781e+00,-1.084160296503545062e+00
6.739020555359203968e+01,8.903370973143125422e-01,1.099285937138014951e-01,1.091293583014665280e-01,1.107450917139817109e-01,2.068965517241379282e-01,3.448275862068965469e-02,-4.119232881151116743e+01,8.902152482062648808e-02,7.905015262825344433e-03,1.181455132376143385e-02,1.181507366394002681e-02,-1.474131203791890554e+00,-2.177685981787922387e+00,-9.761154958691340422e-01,1.470264112808275625e+00,1.027819309194786701e+00,1.968508726001467313e+00,-7.345685974886152492e-01,-9.511714005295530683e-01,1.968508726001467313e+00
3.327108532633567251e+01,1.803367681321387472e+00,2.131552074033924882e+00,2.792229601001495531e+00,2.792421934966166308e+00,2.500000000000000000e-01,2.500000000000000000e-01,-3.911283661911112830e+01,9.022698490871319810e-02,1.243652372710841135e-02,1.805969029239547913e-02,1.806696802401967436e-02,-4.701954476786677217e-01,-3.417363617040395152e+00,-4.540417884103705726e-01,9.351608348364144341e-01,8.911496913101445427e-01,5.395628043948806685e+00,-9.611823074443299753e-01,-4.048440282484232711e+00,9.801667760840592214e-01
9.805287380203614589e+01,6.119147524542422056e-01,1.681221823425358974e-01,1.982144820022716802e-01,1.983103380384791392e-01,5.000000000000000000e-01,4.500000000000000111e-01,-3.992501998394842389e+01,9.179586877278263224e-02,1.402136326630033271e-02,2.090035050337293171e-02,2.090035050337293171e-02,-7.706933473692485492e-01,-1.222454753754769197e+00,-5.736025549505693322e-01,8.201220459219051850e-01,3.667539989235451547e-01,1.509749182350649699e+00,-5.091219904256178985e-01,-1.037655190742111655e+00,3.667539989235451547e-01
9.839667469720954784e+01,6.097767041887803829e-01,4.661220668851395049e-02,6.666278535981727538e-02,6.667432008576586189e-02,4.651162790697674354e-02,4.651162790697674354e-02,-3.789706829861461301e+01,9.517398165585516656e-02,1.656151693943979557e-03,2.704768130656300205e-03,2.705828616143295205e-03,-1.108309622144930673e+00,-1.319622038994067381e+00,-8.963359194312184863e-01,1.886846222346585833e+00,1.700156789491680032e+00,2.196271788388189261e+00,-1.677128977837016643e+00,-1.868528692062440433e+00,-1.342343693176632602e+00
6.221157347508579250e+01,9.644507709490506286e-01,1.132220395278575320e-01,1.811229118216612644e-01,1.812861451256123635e-01,1.538461538461538547e-01,1.538461538461538547e-01,-3.890873275891836158e+01,7.915705322809142575e-02,2.240449512616291688e-02,2.736902604690358981e-02,2.743158962245338672e-02,-2.284607224209037390e+00,-2.456766937624414116e+00,-4.273335295605605877e-01,1.594987624583473984e+00,1.441837366006272880e+00,1.703811723484287555e+00,-4.284441412038921260e-01,-2.396310095268511020e+00,1.618377061175964693e+00
7.346570107050723664e+01,8.167076489533012795e-01,4.120694274726174888e-02,3.396199904507760103e-02,3.486340053855688931e-02,1.818181818181818232e-01,0.000000000000000000e+00,-3.866161906146328420e+01,9.330628019323669586e-02,1.848464711865293458e-03,1.923943070951407300e-03,1.923943070951407300e-03,-1.012425172393967010e+00,-1.079810262127881115e+00,-7.409035214724118967e-01,1.375112465966940478e+00,1.138927246251444148e+00,1.525047530435985177e+00,-9.364674071562384405e-01,-1.124131997868214494e+00,-7.864168429336259036e-01
7.579840269854655332e+01,7.915734087250166917e-01,1.369282296070013227e-01,2.014602506232899271e-01,2.014773640181200531e-01,2.424242424242424310e-01,1.212121212121212155e-01,-3.793134226453596369e+01,8.370442421284704504e-02,1.866398188483578760e-02,2.870537320251314445e-02,2.873364653602451801e-02,-2.172921746007820065e+00,-2.565101298719162148e+00,-1.823361826306686639e+00,1.893191063514959804e+00,1.456124265046957689e+00,2.420489862322514174e+00,-7.461310944614035767e-01,-1.312551636803031663e+00,2.063510284412141793e+00
8.493849376612662638e+01,7.063935012222682941e-01,7.879665485027090299e-02,8.103209865053739858e-02,8.184721207345828364e-02,3.714285714285714413e-01,1.714285714285714302e-01,-4.158428649280825340e+01,9.404234122042330613e-02,1.575736688893479478e-03,2.288457030584374694e-03,2.290328979388660344e-03,-9.568580229779755086e-01,-1.155962134750720960e+00,-5.793167332734063812e-01,1.324720970662017105e+00,6.290670826169758589e-01,1.588289730911209174e+00,-9.352151600709774915e-01,-1.087146954395649567e+00,-5.363890403098013904e-01
6.702222045213761703e+01,8.952254878342568167e-01,8.818780572440905463e-02,1.472795721722642281e-01,1.472797515398991119e-01,6.896551724137930939e-02,3.448275862068965469e-02,-3.938870814588479163e+01,9.848275969257312690e-02,5.343344963327560822e-03,7.623765346616891668e-03,7.624574792427593443e-03,-1.423920156355726885e+00,-1.516812749562701290e+00,-8.281275808531464167e-01,2.063160559169757935e+00,1.653463463549731838e+00,2.202445751581411759e+00,-1.298790467998944598e+00,-1.414182171862488957e+00,-1.208260273690648923e+00
7.725931814346677129e+01,7.766053524907239325e-01,3.241893087716508220e-02,2.001679959339970616e-02,2.002511057769092162e-02,9.615384615384615918e-02,0.000000000000000000e+00,-4.172939356851533432e+01,9.721454698560555441e-02,1.538142239644411024e-03,2.047488737090708433e-03,2.047488737090708433e-03,-1.288269008045446640e+00,-1.429908964208589595e+00,-8.582693855984967479e-01,1.799177496389823272e+00,1.126426368933097555e+00,1.971212719955237391e+00,-1.104778077338680831e+00,-1.245405319879386630e+00,-6.628399914657642222e-01
7.300455432803417466e+01,8.218665335644634862e-01,6.398366284851818298e-02,2.182456234073432144e-02,2.313505498078410882e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.105909255407584624e+01,9.256081379920370888e-02,1.399547925832010566e-03,1.616718763380547421e-03,1.616718763380547421e-03,-1.183417327810053488e+00,-1.369829696120041129e+00,-8.002650484144643306e-01,1.639264383764507116e+00,1.130909598840162067e+00,1.903920640516841623e+00,-1.085287706690305942e+00,-1.254843804375264771e+00,-7.769696221044745110e-01
5.885174766954768444e+01,1.019510930021989337e+00,2.096222365236834195e-01,2.104604020664681829e-01,2.122573525223079571e-01,1.153846153846153910e-01,1.153846153846153910e-01,-4.126861116809784136e+01,9.451280558789280917e-02,8.827779922066663482e-03,1.353032516541660853e-02,1.353088826029024902e-02,-1.160415653786843304e+00,-1.285063361157775530e+00,1.571775592650346720e+00,1.756414259142411227e+00,1.273082800553434035e+00,1.895157092437647073e+00,-1.184347665689643669e+00,-2.167136854880924446e+00,-1.697228568669315041e-01
4.916867913488166408e+01,1.220289034720769772e+00,1.670133839148771684e-02,2.408075772749603688e-02,2.408468162775377966e-02,1.739130434782608647e-01,0.000000000000000000e+00,-4.170288343863791169e+01,9.412348880987259081e-02,1.423461551525669099e-03,2.151432392867991608e-03,2.151432392867991608e-03,-1.384562080836985620e+00,-1.595639948413155818e+00,-1.184716781613307290e+00,1.850527819837434640e+00,1.621823532064682105e+00,2.105967194922606645e+00,-1.228193451624331134e+00,-1.426646310360168979e+00,-1.119543233213635469e+00
6.051510181861566195e+01,9.914880450807205259e-01,3.467694351168025546e-02,4.792318176016115844e-02,4.792592485176125350e-02,4.615384615384615641e-01,1.538461538461538547e-01,-3.991243978261109504e+01,9.415556603402851221e-02,1.443205523773074964e-03,2.221960260390293783e-03,2.221960260390293783e-03,-1.332068791521243689e+00,-1.393651059529211089e+00,-1.245380014575309557e+00,2.035158657204228394e+00,1.919629042562547294e+00,2.092239921237094791e+00,-1.430660192809066755e+00,-1.513996707879760262e+00,-1.366038809796847886e+00
8.456674538798651497e+01,7.094987482931269795e-01,1.707002095951275500e-01,2.687406089701177558e-01,2.687407412309609778e-01,2.800000000000000266e-01,2.000000000000000111e-01,-3.975429366877152404e+01,9.233050056411870599e-02,1.521827354488185886e-03,2.445595914554535896e-03,2.445595914554535896e-03,-9.814263119223760601e-01,-1.187102428272023946e+00,-6.439569795346232750e-01,1.463954144947826608e+00,1.121957792569726386e+00,1.700382237520157158e+00,-1.100526192087585065e+00,-1.267232004926993394e+00,-9.273178370691197436e-01
1.181871654997296730e+02,5.076693374132679182e-01,9.299245066711570029e-02,1.463369458178397087e-01,1.465738674926044260e-01,3.125000000000000000e-01,3.125000000000000000e-01,-3.425192036845658805e+01,9.219066088675949289e-02,1.570810637954084482e-03,2.129228021016680520e-03,2.138231139486105811e-03,-9.161559314626245287e-01,-1.066566041948820542e+00,-6.256560913125227552e-01,1.665369168142143419e+00,1.181121260983854615e+00,1.856168304368532862e+00,-1.415858125686503932e+00,-1.577910074010648200e+00,-1.057021258578117351e+00
9.550944038546190029e+01,6.282101513509965596e-01,2.851813177022437529e-01,4.313848743685729237e-01,4.313957966850687220e-01,5.526315789473684736e-01,5.000000000000000000e-01,-3.920164973046051671e+01,9.298809218950079836e-02,1.189618880373574140e-02,1.803532125747649498e-02,1.803532125747649498e-02,-7.538284020369512284e-01,-2.262069596032430852e+00,9.880938469275644120e-01,1.256336126078287041e+00,6.238824769405967308e-01,2.309947224558338341e+00,-8.830068969778830379e-01,-2.041951665992897791e+00,1.347267405519993355e+00
7.581892107993182606e+01,7.913591903628544033e-01,1.018788506127989157e-01,1.123401465698978668e-01,1.123409697193642337e-01,6.451612903225806273e-02,3.225806451612903136e-02,-5.033559094357539720e+01,9.332164182220574478e-02,3.070056620667461263e-03,3.996025639805674858e-03,3.996025639805674858e-03,-3.009165475858252559e-01,-4.189537266399525617e-01,-1.606399356500766706e-01,4.870420751708752216e-01,3.081405269318704399e-01,6.951600817629719486e-01,-3.417719610225547489e-01,-5.766854658187262617e-01,-1.082454565629359655e-01
7.769086414651224004e+01,7.722915771261062989e-01,1.694934932442716119e-02,8.881671357544853804e-03,8.946889470109220185e-03,0.000000000000000000e+00,0.000000000000000000e+00,-3.923893849302516657e+01,9.397060651255254027e-02,1.535296764158957912e-03,2.453830067943552420e-03,2.455677136378176407e-03,-1.358442412813988698e+00,-1.488731590016054263e+00,-1.180038602687998761e+00,1.968144657673050357e+00,1.758834766702175756e+00,2.118922146676059715e+00,-1.323964958155759319e+00,-1.421503410641815179e+00,-1.139333829289192135e+00
1.083935738326836855e+02,5.535383499082334735e-01,2.514903031951012946e-01,3.460623485158469403e-01,3.460894318337718878e-01,5.051546391752577136e-01,4.639175257731958935e-01,-5.246365964418609451e+01,9.110566676625844740e-02,2.591379318350552075e-02,3.666599004852517940e-02,3.666756748065055221e-02,-2.357550857735022931e-01,-6.879353034231074915e-01,5.938725746858114496e-01,3.150780919359925103e-01,1.041387267416497842e-01,9.388445657955873935e-01,-2.318423750854410048e-01,-7.952221742270739746e-01,6.098226208704444762e-01
9.236639134663607820e+01,6.495869236119633516e-01,2.666339347817073095e-03,3.957065309977151647e-03,3.957988025463630294e-03,0.000000000000000000e+00,0.000000000000000000e+00,-4.036895103964923237e+01,9.267155050340249167e-02,1.681757846032393752e-03,2.471762729670822639e-03,2.471762729670822639e-03,-9.307959545605428708e-01,-1.118777750409228666e+00,-7.662260815469656983e-01,1.414670733322595852e+00,1.181926066533154129e+00,1.591382848971562014e+00,-1.109687448928394549e+00,-1.265603192122439991e+00,-9.212416062474525491e-01
5.455840649499607053e+01,1.099738864358199564e+00,1.682342258271445415e-02,2.420652026840404425e-02,2.427374912935223450e-02,4.166666666666666435e-02,4.166666666666666435e-02,-4.669289451062959273e+01,9.383524911063839680e-02,1.776255945360736112e-03,2.578244325788632985e-03,2.581688875522105287e-03,-6.356514004215051417e-01,-7.239510361417629269e-01,-5.585024096196326004e-01,8.934848346366712768e-01,8.192186364928388809e-01,9.967260050274202587e-01,-6.269515558739333638e-01,-7.190483580240843997e-01,-4.963879930768618776e-01
8.231635452486443683e+01,7.288952523022192986e-01,1.056535819169442253e-01,1.712613167719258256e-01,1.712698943269546081e-01,8.571428571428571508e-02,8.571428571428571508e-02,-3.972761789693393553e+01,9.350245206171382828e-02,1.723321036243236591e-03,2.543890103656311873e-03,2.545574241612154429e-03,-1.041768030956435220e+00,-1.194414029999026683e+00,-8.966678544821743424e-01,1.770174356036753993e+00,1.591924364262510716e+00,1.959213672044702426e+00,-1.437854778808046241e+00,-1.601684377094626743e+00,-1.215621897682569008e+00
6.249967675736247230e+01,9.600049650325910289e-01,1.006819852922883479e-01,8.991146493498536341e-02,8.991154967362256778e-02,3.333333333333333148e-01,2.592592592592592449e-01,-4.022180369407494283e+01,9.539096302609116618e-02,1.617192565020618119e-03,2.436554438006767638e-03,2.439460288100837523e-03,-1.232776598897932230e+00,-1.498491393169652852e+00,-9.933487909709923791e-01,1.854592042754563241e+00,1.493261779610500772e+00,2.218486753840294590e+00,-1.370858487301473305e+00,-1.636738719737492964e+00,-1.104510429978012187e+00
9.294900561108214276e+01,6.455152436062888688e-01,8.513315700246501527e-02,7.229496847968064355e-02,7.229885820142099850e-02,1.375000000000000111e-01,5.000000000000000278e-02,-4.526937588649814614e+01,9.568508144804178939e-02,6.716622036716090455e-03,9.614773628018399507e-03,9.614773628018397772e-03,-7.397611463269373466e-01,-1.488667999232403449e+00,-4.104299973785899835e-01,1.108028686976791466e+00,7.048487282668857157e-01,2.317398225224067687e+00,-8.250329352749692369e-01,-2.085665406750827344e+00,1.203938573452409289e+00
7.295974889351687409e+01,8.223712514083437730e-01,1.823488366370043523e-02,1.679922708813062424e-02,1.680840849947799406e-02,6.666666666666666574e-02,0.000000000000000000e+00,-4.237632425888372012e+01,9.425915748080268552e-02,1.714587368049524940e-03,2.807730671188992007e-03,2.807730671188992007e-03,-8.399041835268511447e-01,-9.905222309001256997e-01,-5.636508711359998758e-01,1.349137745607569272e+00,1.064280212736950615e+00,1.578596956567293486e+00,-9.219256553956438616e-01,-1.113407545856958780e+00,-6.988362382065474998e-01
6.213501647533486505e+01,9.656390776659344866e-01,2.245189810795363838e-01,3.882905817712906660e-01,3.882905817712906660e-01,2.592592592592592449e-01,1.481481481481481399e-01,-4.271938773070153417e+01,1.013034504611752679e-01,1.442847253993572061e-02,2.215049808842606965e-02,2.215058099056477908e-02,-1.399609336543828464e+00,-1.555711233626382528e+00,-7.200325458352904162e-01,2.116608000342868667e+00,1.158769516554591261e+00,2.416864624646341220e+00,-1.444309909427092364e+00,-1.657201193087617597e+00,-1.116172741890346876e+00
8.018266784801865299e+01,7.482913902755933266e-01,1.049050772089663019e-02,1.212374487144605648e-02,1.212532998551067720e-02,2.941176470588235253e-02,0.000000000000000000e+00,-3.858910495867537804e+01,9.545153848199523783e-02,1.783245851006994183e-03,2.029021506228493362e-03,2.031254882255425533e-03,-1.382124290649301646e+00,-1.527942382707262459e+00,-1.261974942829372726e+00,2.106279746756116289e+00,1.896769980221158391e+00,2.325322651798061191e+00,-1.421504195788262148e+00,-1.705725291157099699e+00,-1.254059977391165148e+00
5.951155895485292291e+01,1.008207498740162800e+00,2.068658835511552260e-02,2.388436393676259331e-02,2.389008594180063935e-02,2.352941176470588203e-01,0.000000000000000000e+00,-4.263753983243488221e+01,9.955365280847093545e-02,2.246475166392778843e-03,3.234918050943462811e-03,3.235553033391614080e-03,-3.834606544376706894e-01,-5.074754820733443639e-01,-2.864276191674089422e-01,1.489008597867274686e+00,1.314723591696001392e+00,1.687580766944380528e+00,-2.125227195427907834e+00,-2.304881698013849345e+00,-1.862632990966070379e+00
6.197795766254225214e+01,9.680861109797802566e-01,2.813056620222936788e-01,4.208240488964934412e-01,4.210309695202333891e-01,4.000000000000000222e-01,3.200000000000000067e-01,-3.866235816614229037e+01,8.900140378034215871e-02,1.786366926934919094e-02,2.521521047656031730e-02,2.529848934249063000e-02,-2.089757356160569124e+00,-2.507029421362059640e+00,-2.639595781811769348e-01,1.562723696073567980e+00,1.253454317292297615e+00,1.742957362414087052e+00,-4.738375038569453968e-01,-2.451684227096715851e+00,1.592171985268802548e+00
6.308399489897208667e+01,9.511128788861413774e-01,3.526071597824115972e-02,5.442531450739061805e-02,5.442560742133337875e-02,2.857142857142856984e-01,3.571428571428571230e-02,-4.562010738731687098e+01,9.269562228783055635e-02,6.234399642844484953e-03,8.982879899128101003e-03,8.982879899128101003e-03,-9.585587820384207092e-01,-1.613689326553407799e+00,-7.956273064207041168e-01,1.426560907987298954e+00,1.211567804156080008e+00,1.665736102848903277e+00,-9.624341659109272307e-01,-1.091899738629608985e+00,1.451790848662162681e+00
7.741888768746541416e+01,7.750046764068190264e-01,2.175413464026185878e-02,2.285590165212491448e-02,2.285679423415138550e-02,1.818181818181818232e-01,0.000000000000000000e+00,-3.786083767652124266e+01,9.532185015658843630e-02,1.632796463088728982e-03,2.138705515411072622e-03,2.138705515411072622e-03,-1.417091726577667465e+00,-1.473744745101555065e+00,-1.325682364136587355e+00,2.277974991446606978e+00,2.184284074709236911e+00,2.387993936844472476e+00,-1.667033546962870982e+00,-1.784198643417102881e+00,-1.588706821842515104e+00
9.038347137492458216e+01,6.638381895193065096e-01,2.351859147903750946e-01,3.053749105838817202e-01,3.055616988006785717e-01,3.333333333333333148e-01,2.051282051282051211e-01,-4.364982282025935945e+01,8.933903207826419945e-02,1.339702701999228793e-02,2.174583278412166309e-02,2.174726945389788765e-02,-5.968691144850921670e-01,-9.854732733226236885e-01,-3.660286758493262044e-02,7.719461324027788729e-01,3.844160204168148853e-01,1.147241130702931100e+00,-5.845591630048957432e-01,-8.856542399213191974e-01,7.142531908425751030e-01
5.264659080673731495e+01,1.139674935842600600e+00,2.632652756636359448e-01,1.888276263188512771e-01,2.150387713897689290e-01,3.750000000000000000e-01,3.750000000000000000e-01,-3.609246980930775095e+01,8.764166904286652127e-02,2.091982795616876417e-02,3.339779938698818340e-02,3.339779938698819034e-02,-1.020669916000345179e+00,-2.317342749678508618e+00,-3.331153665495742433e-01,1.545689776008406291e+00,1.415946764866394370e+00,1.769739161801303862e+00,-1.497869461675519487e+00,-2.382633875234522414e+00,1.467917909807868293e+00
9.924279283057909140e+01,6.045779072584962499e-01,1.084340632716598862e-01,1.286835407942778509e-01,1.286836386667366827e-01,7.142857142857142461e-02,7.142857142857142461e-02,-4.225939850352619942e+01,9.021634138819747961e-02,9.907415502577425134e-03,1.512894900475294201e-02,1.512894900475294374e-02,-6.405880310545524203e-01,-1.939560069583928348e+00,3.832946233217672007e-03,1.042403644340348379e+00,6.866895123746525886e-01,1.863165659982517486e+00,-8.454627190932757497e-01,-1.360650365428697439e+00,1.441306818706897586e+00
8.993109049568293756e+01,6.671774985635279265e-01,1.576186914496623681e-01,2.891648266166407799e-01,2.891868783230879258e-01,4.404761904761904656e-01,4.404761904761904656e-01,-4.338489897846272925e+01,9.561468227347548476e-02,1.779892309586775636e-03,2.424900393865528966e-03,2.425217436475744347e-03,-9.076746399117325836e-01,-1.067900454857543480e+00,-4.266297035331040877e-01,1.560778706006523908e+00,1.186744045120706970e+00,1.754029019402293166e+00,-1.313423168060301460e+00,-1.542522307277831128e+00,-9.958098933342433012e-01
8.045641851721981652e+01,7.457453501631867709e-01,9.133842160670102572e-02,9.326837805995244479e-02,9.326959338287882373e-02,8.571428571428571508e-02,2.857142857142857054e-02,-4.265404955273382370e+01,9.665526326137423296e-02,8.127144630912333870e-03,1.074266569271549281e-02,1.074266569271549281e-02,-8.853269995685107974e-01,-1.583906609366841023e+00,6.286130338643880489e-01,1.306028008068577551e+00,6.286130338643880489e-01,1.756729586227469664e+00,-7.912351218427123856e-01,-1.465924580017331724e+00,-5.905306582104002944e-01
5.591411347736593740e+01,1.073074332552693244e+00,1.406106997686365837e-02,1.341756808086429220e-02,1.345273681839122791e-02,8.333333333333332871e-02,0.000000000000000000e+00,-4.347723951435394696e+01,9.780905842791082216e-02,1.057782084750713385e-02,1.070201721784134509e-02,1.091252573286783344e-02,-9.295087400499542074e-01,-1.079156477359719757e+00,-6.556592510508317817e-01,1.421938678541072809e+00,1.017498139282618785e+00,1.573645819687769398e+00,-9.455877161100818551e-01,-1.138277410459730188e+00,-6.005154118865954072e-01
6.388147671426548868e+01,9.392394021881039778e-01,1.403084339726415053e-01,1.371854506913600114e-01,1.371895964332918438e-01,1.600000000000000033e-01,4.000000000000000083e-02,-4.229856060006810736e+01,9.393865819315590227e-02,3.398554967761873054e-03,4.977952894894397198e-03,4.977952894894397198e-03,-9.511506152990233387e-01,-2.765081040233581255e+00,-8.083027255533821176e-01,1.401351170584046679e+00,1.182738514354238824e+00,2.641014905119664302e+00,-9.204476539023781489e-01,-1.019804175768205257e+00,-7.906179954900723894e-01
7.316090284562662305e+01,8.201101635747056751e-01,7.771857642192546434e-02,1.205374490507954977e-01,1.205413328446190563e-01,4.193548387096774355e-01,1.612903225806451568e-01,-3.888412434095081238e+01,9.534212260244581683e-02,1.628543997226469461e-03,2.279525949036405146e-03,2.281904171852273695e-03,-1.355447501573430857e+00,-1.444923159178189698e+00,-1.201546879046843985e+00,2.124901586994231373e+00,1.936058362404737387e+00,2.226521735604874319e+00,-1.473423420300473019e+00,-1.571784190412060411e+00,-1.342914722548685935e+00
