id,y
421,71.40420136445469
422,71.63265793645917
423,81.5046306697869
424,68.13078663925302
425,83.1072457364501
426,59.83565870762892
427,67.7979298395505
428,71.40295630156471
429,72.14021349376368
430,56.238426002893675
431,56.75394295756037
432,50.70493223786556
433,74.17483959545943
434,65.96919366126744
435,78.82569672119075
436,62.35037513102053
437,69.24858858005865
438,80.05861509568544
439,67.78758884549545
440,83.94585641293978
441,84.33651704717778
442,79.3389517222752
443,53.8713223702445
444,71.6878765112197
445,79.94206363301302
446,64.95762883794599
447,67.12297241828713
448,64.35047385403557
449,76.7867046249074
450,65.59549681343162
451,62.483127966170656
452,63.90788675026272
453,70.24299843103941
454,79.46436879239138
455,63.58641426086041
456,74.70653962246796
457,79.67341505290547
458,59.191319560775526
459,72.81723724378128
460,65.26243026663819
461,68.64894837961988
462,68.5217051604038
463,71.53728310668787
464,75.13411609934894
465,61.37318691618269
466,63.01938674213912
467,74.5693276908232
468,64.49692847588314
469,80.64556667199538
470,63.43922599980895
471,68.45109694898456
472,73.08329087354974
473,77.70457414452166
474,83.13970874986937
475,76.6382749085987
476,76.62033064979028
477,71.69761828773296
478,61.234832782571644
479,86.3713270880802
480,60.537672059785464
481,61.64260204931099
482,78.24901771781367
483,87.1974309464334
484,57.93242872672177
485,70.29046096742326
486,75.89407432672061
487,57.623607647158984
488,64.20623135053884
489,79.08483962698965
490,78.25079828270061
491,69.55896265605654
492,79.69466991561222
493,62.42239632038395
494,59.85282004510437
495,65.83602057207649
496,67.12960004431203
497,73.66614894190147
498,73.97729132839625
499,71.55357368005446
500,60.9509973847247
501,72.21937918957914
502,60.424103159660255
503,68.24123702592577
504,77.86893001269802
505,70.02995676432587
506,81.99935875653233
507,66.63539671449226
508,72.53874577195977
509,60.437714470895834
510,68.60315518405412
511,63.886237045194726
512,79.86876897871728
513,54.96664955674812
514,60.619991540981076
515,74.3997711192143
516,68.2903661449031
517,74.2777906268015
518,58.36292883557306
519,73.6409904904538
520,77.3727777087049
521,70.08657545597475
522,65.92984453211918
523,83.92952194913312
524,84.46094428196484
525,73.73073592956193
526,50.72588927347337
527,65.44871962710957
528,60.92219509403779
529,74.70797781982034
530,58.45888885357793
531,72.0310695694391
532,77.68091546347856
533,71.96108184149654
534,66.9391599290405
535,72.98216294310936
536,63.38444644852816
537,80.3122896197321
538,81.34923186417143
539,63.42926330719918
540,48.856021607568536
541,78.49238201499429
542,59.13342743362976
543,79.26935319507533
544,71.56083900593853
545,81.98760728644105
546,70.0054587985264
547,66.76949161038279
548,62.95956427540472
549,66.62616349393322
550,82.25736845547577
551,73.62026736416274
552,77.40254459036306
553,72.77424755052412
554,78.66746161944795
555,66.33720704916894
556,74.07741502279463
557,57.96743361247589
558,67.71897678069645
559,69.38583171636907
560,60.34959652939445
561,74.85450976442155
562,75.67349310987744
563,67.10029318041632
564,70.3498196664427
565,65.82573613745781
566,71.33934700592728
567,73.87970359910165
568,72.42231196603971
569,65.9809024164876
570,61.230979702856075
571,78.74704827307968
572,63.28752754388644
573,73.80800684796021
574,72.75837702540684
575,75.10389034626802
576,78.61810910220859
577,68.73632199014436
578,75.9725548619924
579,57.10385018588322
580,67.05406447206603
581,59.7628082757503
582,73.99172556344787
583,73.11948602779154
584,79.5180544953356
585,60.53987444756732
586,78.21139351601198
587,54.78419687142663
588,73.74817008132878
589,71.71422480932735
590,66.52990587563589
591,69.75729754422069
592,57.44083095597749
593,78.1892101977765
594,65.50143694223195
595,74.50634820471896
596,55.5496210686718
597,66.57245170042552
598,71.61390228243371
599,74.39284323688474
600,60.92211245703342
601,65.53752265354518
602,70.33759449844216
603,68.32213324063838
604,63.88640471954361
605,74.9643697650472
606,68.01771451925978
607,58.15528670768764
608,63.90272946339899
609,62.15060753798349
610,62.79696462781321
611,59.3552937140684
612,65.51904242424354
613,67.25042748599189
614,60.51320902344201
615,74.92403407735262
616,80.20682964014384
617,72.5497762246661
618,80.80228253013489
619,66.705012103631
620,79.26603871093448
621,70.21158560543486
622,77.1475857274497
623,64.36551293872067
624,73.10721777756632
625,79.3877179409734
626,62.132539192430706
627,66.82912204170975
628,68.13663969020396
629,73.90003571218999
630,65.44299470914814
631,63.83607992525143
632,62.20379965578366
633,67.82739561742804
634,66.7963369061204
635,57.13074330404154
636,70.62588295570183
637,63.41616644684966
638,70.65177900638952
639,66.88138652578573
640,50.56637057972771
641,72.7105834675769
642,75.99627285260787
643,70.87466692699564
644,57.37223008573689
645,52.14173002843971
646,86.5556471005263
647,49.94315399060174
648,70.36394436315601
649,73.63805844287772
650,58.4784429568019
651,79.45982773083347
652,69.75185214810962
653,67.3613827495956
654,64.02865829374844
655,59.78608178602624
656,74.38429658776423
657,57.74386857639808
658,81.35933669790181
659,73.52363300449535
660,69.16248468833562
661,64.79308602806454
662,78.21831748769023
663,66.0126497371441
664,64.76131999496027
665,67.24375690446594
666,58.73469101640701
667,78.83065986703906
668,78.5583368084595
669,87.97195088925355
670,68.1661609098574
671,53.77501852755085
672,75.5917967517922
673,64.35660006924452
674,80.02760089126174
675,61.15481485674044
676,51.63953694756409
677,75.19889582705974
678,77.19712922018724
679,75.79219243942634
680,65.11097338480276
681,58.941062808944984
682,76.58894616507982
683,68.6611831512517
684,71.92073695399878
685,62.43861081841147
686,76.14481780689
687,63.24290724003103
688,62.40951964062266
689,53.8360394755849
690,73.5028772481738
691,73.92575652687665
692,77.13967174954692
693,69.580513569151
694,63.40090582022923
695,56.9276069188972
696,82.34131200684487
697,75.88388964438667
698,64.77095637560322
699,82.11732013825075
700,75.52128480295345
701,73.4757943942579
702,82.63541727425246
703,62.750579811576046
704,67.87775422102132
705,76.6519469062437
706,81.25126531975472
707,64.24227996548296
708,78.21478971073049
709,67.87943720765352
710,74.8654109682816
711,56.957554107955374
712,66.01444708567924
713,72.46552854430608
714,61.91988747961161
715,55.03381023336105
716,68.40049302286448
717,62.37606996430051
718,72.21719117150897
719,62.50104426130355
720,63.90951211682633
721,76.73752573428199
722,71.60333793880183
723,73.15355634858878
724,67.17689357455043
725,77.54512727153467
726,65.07970398256755
727,57.3308159153659
728,71.02157073139989
729,70.63158697772987
730,59.45577209186867
731,71.78906730674947
732,66.16731473930226
733,65.86504859236729
734,67.25910164542995
735,68.02924501141003
736,73.7905124171625
737,73.02278175557512
738,65.53697893175791
739,77.10270136960919
740,60.553001233140165
741,63.00178285835836
742,78.48681657597369
743,65.11313826108206
744,50.28603170285095
745,72.95115890480591
746,70.92851244853846
747,73.50260298168591
748,83.51124747460706
749,69.95011376628923
750,66.74128214258452
751,64.55895056891094
752,67.0573275719002
753,73.84463159903287
754,72.15754033063527
755,78.237371133221
756,73.53821086494442
757,66.29883014980507
758,78.1958722651368
759,60.87007405561906
760,68.51450355289401
761,62.180161146113214
762,78.24594320429838
763,75.41572224472232
764,65.96525130025215
765,84.39865064949663
766,79.36232208396379
767,54.17850733459488
768,67.20796761953378
769,62.361330703033104
770,82.98443958951505
771,69.99919379679426
772,64.94064963634462
773,77.3833532655493
774,71.32934760144336
775,68.77204397969504
